2017-10-21,NSH,NYR,Away,0,1,0,0,2,4,25,15,0,5,0.0,1,80.0,23,25,47.9
2017-10-21,CBJ,LAK,Home,0,1,0,0,4,6,36,32,1,3,33.3,0,100.0,29,39,42.6
2017-10-21,EDM,PHI,Away,0,1,0,0,1,2,24,24,0,3,0.0,1,50.0,23,29,44.2
2017-10-21,WSH,FLA,Home,0,1,0,0,1,4,42,23,0,4,0.0,2,66.7,34,43,44.1
2017-10-21,SJS,NYI,Away,0,1,0,0,3,5,31,23,1,4,25.0,0,100.0,27,28,49.1
2017-10-21,TOR,OTT,Away,0,1,0,0,3,6,31,35,1,2,50.0,0,100.0,35,42,45.5
2017-10-21,ARI,CHI,Home,0,1,0,0,2,4,29,29,0,5,0.0,1,50.0,41,37,52.6
2017-10-22,VAN,DET,Away,1,0,0,2,4,1,37,21,0,2,0.0,0,100.0,28,28,50.0
2017-10-22,DET,VAN,Home,0,1,0,0,1,4,21,37,0,1,0.0,0,100.0,28,28,50.0
2017-10-23,SJS,NYR,Away,1,0,0,2,4,1,24,34,0,1,0.0,0,100.0,25,30,45.5
2017-10-23,TOR,LAK,Home,1,0,0,2,3,2,34,38,1,6,16.7,0,100.0,34,29,54.0
2017-10-23,NYR,SJS,Home,0,1,0,0,1,4,34,24,0,6,0.0,0,100.0,30,25,54.5
2017-10-23,LAK,TOR,Away,0,1,0,0,2,3,38,34,0,2,0.0,1,83.3,29,34,46.0
2017-10-24,VGK,CHI,Home,1,0,0,2,4,2,33,31,1,5,20.0,0,100.0,31,32,49.2
2017-10-24,ANA,PHI,Away,1,0,0,2,6,2,25,33,1,3,33.3,0,100.0,27,34,44.3
